ShippingID,SaleID,ShippingMethod,ShippingCost,DeliveryDate,ShipmentStatus
1667,1535,Standard,77.46,2026-12-07T00:00:00.000000000,Delayed
1668,9065,Express,98.87,2024-05-20T00:00:00.000000000,Delayed
1669,2815,Express,93.42,2025-08-30T00:00:00.000000000,In Transit
1670,9840,Express,21.75,2026-01-17T00:00:00.000000000,In Transit
1671,8463,Standard,18.46,2024-10-27T00:00:00.000000000,Delayed
1672,9694,Same Day,58.36,2026-08-11T00:00:00.000000000,Delayed
1673,6432,Same Day,77.12,2025-12-14T00:00:00.000000000,Delayed
1674,8561,Same Day,82.61,2025-11-16T00:00:00.000000000,Delayed
1675,6904,Express,38.79,2026-07-05T00:00:00.000000000,Delivered
1676,3890,Express,90.41,2024-06-11T00:00:00.000000000,Delayed
1677,7422,Express,68.84,2026-06-08T00:00:00.000000000,Delayed
1678,6188,Standard,26.39,2024-09-12T00:00:00.000000000,Delivered
1679,3779,Express,22.68,2025-01-04T00:00:00.000000000,Delayed
1680,5900,Same Day,96.52,2024-10-12T00:00:00.000000000,Delayed
1681,921,Express,87.43,2026-12-30T00:00:00.000000000,Delayed
1682,4024,Express,30.72,2026-07-16T00:00:00.000000000,In Transit
1683,9310,Same Day,42.45,2025-05-11T00:00:00.000000000,Delivered
1684,8923,Standard,71.72,2025-05-25T00:00:00.000000000,Delivered
1685,1650,Same Day,54.8,2025-05-15T00:00:00.000000000,In Transit
1686,418,Same Day,56.66,2024-05-25T00:00:00.000000000,Delayed
1687,8270,Same Day,98.82,2026-04-03T00:00:00.000000000,Delayed
1688,6001,Express,98.55,2024-05-10T00:00:00.000000000,Delayed
1689,5145,Express,11.51,2025-03-10T00:00:00.000000000,Delivered
1690,3080,Express,63.75,2026-10-21T00:00:00.000000000,In Transit
1691,8274,Same Day,37.37,2026-01-04T00:00:00.000000000,In Transit
1692,2869,Express,90.48,2026-04-09T00:00:00.000000000,Delayed
1693,4849,Standard,64.05,2026-02-13T00:00:00.000000000,Delayed
1694,4492,Express,72.86,2026-06-01T00:00:00.000000000,Delayed
1695,6082,Standard,92.14,2024-10-27T00:00:00.000000000,Delivered
1696,1565,Same Day,73.51,2026-02-11T00:00:00.000000000,Delayed
1697,6492,Express,30.21,2026-09-09T00:00:00.000000000,Delivered
1698,3387,Express,87.92,2024-08-31T00:00:00.000000000,Delayed
1699,7308,Standard,58.55,2025-02-16T00:00:00.000000000,In Transit
1700,5642,Standard,18.89,2025-03-07T00:00:00.000000000,Delivered
1701,3536,Same Day,77.15,2025-05-26T00:00:00.000000000,Delivered
1702,8459,Express,30.21,2024-06-30T00:00:00.000000000,Delayed
1703,1570,Express,42.8,2026-11-28T00:00:00.000000000,Delivered
1704,1983,Same Day,16.84,2025-03-02T00:00:00.000000000,Delivered
1705,2869,Express,48.3,2026-05-09T00:00:00.000000000,Delivered
1706,6375,Standard,53.23,2025-04-10T00:00:00.000000000,Delayed
1707,1767,Express,36.93,2026-10-01T00:00:00.000000000,Delayed
1708,4325,Same Day,44.32,2025-03-15T00:00:00.000000000,In Transit
1709,2857,Standard,48.29,2024-09-03T00:00:00.000000000,Delayed
1710,6738,Express,8.1,2024-09-26T00:00:00.000000000,In Transit
1711,5854,Same Day,17.89,2024-04-19T00:00:00.000000000,Delayed
1712,8410,Same Day,74.46,2025-04-25T00:00:00.000000000,Delivered
1713,2820,Same Day,68.36,2026-11-09T00:00:00.000000000,Delayed
1714,1296,Same Day,64.78,2025-05-26T00:00:00.000000000,Delayed
1715,7757,Same Day,38.65,2025-03-08T00:00:00.000000000,Delayed
1716,8724,Same Day,83.25,2026-03-03T00:00:00.000000000,In Transit
1717,8768,Express,13.49,2025-05-21T00:00:00.000000000,Delayed
1718,2281,Standard,30.85,2026-04-29T00:00:00.000000000,Delayed
1719,9423,Express,25.13,2025-02-20T00:00:00.000000000,Delayed
1720,3334,Same Day,23.72,2026-01-28T00:00:00.000000000,In Transit
1721,5299,Same Day,35.78,2025-12-07T00:00:00.000000000,Delivered
1722,2374,Express,13.73,2025-05-29T00:00:00.000000000,Delivered
1723,703,Express,70.74,2024-01-16T00:00:00.000000000,In Transit
1724,3932,Same Day,12.89,2024-11-04T00:00:00.000000000,Delayed
1725,3291,Same Day,36.9,2025-09-11T00:00:00.000000000,Delayed
1726,4685,Same Day,82.88,2024-06-24T00:00:00.000000000,In Transit
1727,9059,Express,32.9,2025-02-23T00:00:00.000000000,In Transit
1728,8891,Same Day,13.9,2026-11-02T00:00:00.000000000,Delayed
1729,525,Standard,12.62,2025-04-08T00:00:00.000000000,Delayed
1730,4967,Same Day,10.28,2024-06-05T00:00:00.000000000,Delivered
1731,9160,Same Day,25.44,2026-06-12T00:00:00.000000000,Delivered
1732,3277,Same Day,51.53,2026-10-02T00:00:00.000000000,Delayed
1733,6350,Standard,25.01,2024-05-29T00:00:00.000000000,In Transit
1734,5030,Same Day,92.03,2024-05-25T00:00:00.000000000,Delayed
1735,207,Same Day,61.58,2024-05-27T00:00:00.000000000,In Transit
1736,8766,Same Day,26.72,2024-05-13T00:00:00.000000000,Delivered
1737,9614,Same Day,32.57,2024-03-07T00:00:00.000000000,Delayed
1738,6895,Standard,85.42,2025-07-07T00:00:00.000000000,In Transit
1739,7036,Express,80.31,2025-09-12T00:00:00.000000000,Delayed
1740,9207,Same Day,91.02,2026-12-14T00:00:00.000000000,In Transit
1741,5855,Express,69.05,2024-10-23T00:00:00.000000000,In Transit
1742,1387,Standard,34.37,2024-03-07T00:00:00.000000000,Delivered
1743,8166,Express,13.43,2026-08-21T00:00:00.000000000,Delayed
1744,61,Same Day,62.41,2025-05-11T00:00:00.000000000,Delivered
1745,1576,Standard,30.46,2024-04-15T00:00:00.000000000,In Transit
1746,957,Standard,78.36,2026-05-26T00:00:00.000000000,Delayed
1747,1072,Standard,76.29,2025-10-07T00:00:00.000000000,Delivered
1748,3611,Same Day,60.56,2024-12-11T00:00:00.000000000,In Transit
1749,2361,Same Day,98.3,2025-03-22T00:00:00.000000000,Delivered
1750,630,Standard,56.37,2024-07-01T00:00:00.000000000,In Transit
1751,295,Standard,29.79,2025-07-24T00:00:00.000000000,Delayed
1752,441,Same Day,36.82,2024-04-01T00:00:00.000000000,Delayed
1753,8023,Standard,19.79,2026-07-21T00:00:00.000000000,In Transit
1754,7949,Standard,7.65,2026-01-18T00:00:00.000000000,In Transit
1755,7007,Express,98.15,2025-01-22T00:00:00.000000000,Delayed
1756,5686,Standard,78.05,2026-03-24T00:00:00.000000000,In Transit
1757,6573,Same Day,89.15,2025-06-22T00:00:00.000000000,In Transit
1758,6142,Standard,55.48,2026-11-22T00:00:00.000000000,Delivered
1759,3281,Standard,82.22,2025-10-27T00:00:00.000000000,Delivered
1760,8920,Express,73.21,2025-06-06T00:00:00.000000000,In Transit
1761,1429,Standard,26.31,2024-04-28T00:00:00.000000000,In Transit
1762,292,Same Day,82.02,2026-09-15T00:00:00.000000000,Delivered
1763,8376,Express,17.29,2026-02-05T00:00:00.000000000,Delayed
1764,3303,Standard,14.24,2026-03-22T00:00:00.000000000,In Transit
1765,9137,Same Day,36.81,2026-04-07T00:00:00.000000000,Delayed
1766,8235,Standard,68.41,2025-07-11T00:00:00.000000000,In Transit
1767,7926,Express,7.28,2024-05-10T00:00:00.000000000,In Transit
1768,3072,Same Day,33.15,2025-09-18T00:00:00.000000000,In Transit
1769,8852,Same Day,68.5,2026-01-06T00:00:00.000000000,Delayed
1770,7378,Same Day,97.97,2025-07-28T00:00:00.000000000,Delayed
1771,22,Standard,38.28,2025-04-10T00:00:00.000000000,In Transit
1772,9205,Standard,90.15,2025-08-19T00:00:00.000000000,Delivered
1773,3512,Standard,83.08,2024-08-25T00:00:00.000000000,In Transit
1774,1771,Standard,51.15,2024-02-01T00:00:00.000000000,Delivered
1775,6204,Same Day,95.98,2026-08-30T00:00:00.000000000,Delayed
1776,3230,Express,20.21,2024-03-13T00:00:00.000000000,Delayed
1777,4050,Express,58.59,2024-12-08T00:00:00.000000000,Delayed
1778,7400,Express,67.29,2025-03-23T00:00:00.000000000,In Transit
1779,2680,Express,37.69,2024-01-08T00:00:00.000000000,Delivered
1780,5172,Same Day,54.74,2025-12-06T00:00:00.000000000,In Transit
1781,7136,Standard,93.68,2025-07-21T00:00:00.000000000,In Transit
1782,3471,Same Day,60.36,2026-07-02T00:00:00.000000000,Delayed
1783,1600,Express,32.26,2025-09-13T00:00:00.000000000,Delivered
1784,7422,Express,43.12,2024-12-18T00:00:00.000000000,Delayed
1785,4772,Standard,42.87,2026-05-07T00:00:00.000000000,Delayed
1786,7676,Same Day,47.38,2025-07-19T00:00:00.000000000,In Transit
1787,2355,Same Day,68.53,2026-10-13T00:00:00.000000000,Delayed
1788,5299,Standard,68.56,2025-05-16T00:00:00.000000000,Delivered
1789,6646,Standard,8.71,2024-08-28T00:00:00.000000000,Delivered
1790,9513,Express,59.32,2025-01-05T00:00:00.000000000,Delivered
1791,6258,Standard,96.48,2024-05-29T00:00:00.000000000,Delivered
1792,6255,Express,66.32,2024-03-11T00:00:00.000000000,Delayed
1793,5334,Standard,18.26,2024-10-26T00:00:00.000000000,Delayed
1794,1107,Standard,23.71,2024-06-11T00:00:00.000000000,Delayed
1795,9322,Express,47.88,2025-02-22T00:00:00.000000000,Delivered
1796,8658,Same Day,31.01,2024-12-10T00:00:00.000000000,Delayed
1797,4637,Express,48.98,2026-08-31T00:00:00.000000000,In Transit
1798,9735,Standard,83.57,2026-04-20T00:00:00.000000000,In Transit
1799,534,Express,98.19,2025-09-01T00:00:00.000000000,Delayed
1800,2266,Same Day,88.37,2025-12-12T00:00:00.000000000,In Transit
1801,2624,Express,8.5,2024-02-26T00:00:00.000000000,Delivered
1802,4737,Same Day,44.08,2026-01-17T00:00:00.000000000,Delayed
1803,1493,Standard,48.27,2025-10-16T00:00:00.000000000,Delayed
1804,4223,Same Day,55.92,2026-05-23T00:00:00.000000000,Delayed
1805,3182,Same Day,19.0,2024-06-23T00:00:00.000000000,In Transit
1806,2056,Standard,32.24,2024-02-26T00:00:00.000000000,Delayed
1807,5393,Express,29.16,2024-10-25T00:00:00.000000000,In Transit
1808,3334,Standard,63.43,2025-11-01T00:00:00.000000000,Delayed
1809,3557,Express,84.22,2025-10-21T00:00:00.000000000,In Transit
1810,6764,Standard,21.1,2024-06-03T00:00:00.000000000,Delivered
1811,6448,Express,45.24,2026-04-23T00:00:00.000000000,Delivered
1812,710,Same Day,11.22,2024-11-15T00:00:00.000000000,Delivered
1813,7803,Standard,51.13,2026-08-19T00:00:00.000000000,In Transit
1814,3406,Standard,35.24,2024-03-23T00:00:00.000000000,Delayed
1815,9297,Same Day,54.05,2025-07-02T00:00:00.000000000,Delivered
1816,8096,Same Day,5.99,2024-02-04T00:00:00.000000000,Delayed
1817,8905,Same Day,17.37,2024-06-19T00:00:00.000000000,Delivered
1818,6494,Same Day,13.71,2024-12-26T00:00:00.000000000,In Transit
1819,240,Standard,51.75,2025-05-28T00:00:00.000000000,Delivered
1820,3152,Express,16.07,2024-11-30T00:00:00.000000000,Delivered
1821,993,Standard,33.83,2025-03-28T00:00:00.000000000,Delivered
1822,4339,Express,18.18,2026-12-20T00:00:00.000000000,In Transit
1823,6687,Express,73.94,2025-08-19T00:00:00.000000000,Delayed
1824,4332,Same Day,45.14,2025-02-09T00:00:00.000000000,In Transit
1825,741,Standard,47.5,2026-06-28T00:00:00.000000000,Delivered
1826,3058,Express,33.8,2025-08-31T00:00:00.000000000,Delayed
1827,522,Express,29.68,2024-01-27T00:00:00.000000000,Delayed
1828,8339,Express,20.02,2026-07-30T00:00:00.000000000,Delivered
1829,5273,Standard,39.67,2025-01-09T00:00:00.000000000,Delayed
1830,8040,Standard,84.37,2025-04-14T00:00:00.000000000,Delivered
1831,7798,Same Day,48.73,2024-09-28T00:00:00.000000000,Delayed
1832,6511,Same Day,78.37,2026-08-16T00:00:00.000000000,Delivered
1833,9004,Standard,71.06,2026-07-08T00:00:00.000000000,Delayed
1834,6181,Standard,90.3,2024-01-23T00:00:00.000000000,In Transit
1835,1589,Express,12.95,2025-02-01T00:00:00.000000000,Delivered
1836,4350,Standard,19.78,2025-06-06T00:00:00.000000000,Delivered
1837,9075,Standard,24.23,2025-02-03T00:00:00.000000000,Delivered
1838,6264,Express,76.46,2026-03-29T00:00:00.000000000,Delivered
1839,3575,Same Day,34.55,2025-05-30T00:00:00.000000000,Delayed
1840,9655,Same Day,21.32,2024-02-10T00:00:00.000000000,Delivered
1841,8447,Same Day,5.72,2024-05-28T00:00:00.000000000,Delayed
1842,5947,Same Day,28.78,2025-12-29T00:00:00.000000000,In Transit
1843,7489,Express,6.62,2025-10-09T00:00:00.000000000,Delivered
1844,5405,Standard,55.36,2025-06-19T00:00:00.000000000,In Transit
1845,3266,Same Day,67.23,2026-02-15T00:00:00.000000000,In Transit
1846,4806,Standard,91.26,2025-08-21T00:00:00.000000000,Delivered
1847,4524,Standard,27.67,2024-08-14T00:00:00.000000000,Delayed
1848,1130,Same Day,32.45,2026-07-07T00:00:00.000000000,Delivered
1849,9681,Express,21.73,2024-10-08T00:00:00.000000000,In Transit
1850,4575,Express,32.24,2026-11-07T00:00:00.000000000,Delayed
1851,2003,Standard,36.96,2025-06-16T00:00:00.000000000,Delivered
1852,290,Same Day,24.52,2025-08-19T00:00:00.000000000,Delivered
1853,8296,Standard,38.13,2026-02-26T00:00:00.000000000,Delayed
1854,7471,Express,63.35,2025-01-03T00:00:00.000000000,Delayed
1855,9000,Standard,42.31,2026-10-14T00:00:00.000000000,Delivered
1856,8974,Standard,73.95,2025-09-18T00:00:00.000000000,In Transit
1857,4390,Same Day,53.65,2026-02-06T00:00:00.000000000,Delivered
1858,1011,Same Day,29.01,2025-09-28T00:00:00.000000000,Delayed
1859,559,Standard,85.15,2025-01-06T00:00:00.000000000,In Transit
1860,4591,Express,35.64,2026-07-23T00:00:00.000000000,Delayed
1861,463,Express,62.11,2025-06-21T00:00:00.000000000,Delivered
1862,7063,Express,33.32,2024-02-25T00:00:00.000000000,Delayed
1863,2445,Same Day,69.31,2024-07-11T00:00:00.000000000,Delivered
1864,1411,Express,50.25,2024-10-27T00:00:00.000000000,Delayed
1865,9145,Express,87.29,2026-04-17T00:00:00.000000000,Delivered
1866,4110,Same Day,6.65,2025-06-05T00:00:00.000000000,In Transit
1867,5240,Express,51.74,2024-09-15T00:00:00.000000000,Delivered
1868,6233,Express,41.11,2026-09-15T00:00:00.000000000,In Transit
1869,4238,Same Day,21.07,2025-12-14T00:00:00.000000000,In Transit
1870,2541,Same Day,93.59,2025-11-01T00:00:00.000000000,Delayed
1871,2678,Express,91.21,2026-03-15T00:00:00.000000000,In Transit
1872,6313,Standard,60.87,2024-11-08T00:00:00.000000000,Delivered
1873,9850,Standard,39.6,2025-08-20T00:00:00.000000000,In Transit
1874,8395,Standard,81.25,2025-05-04T00:00:00.000000000,Delivered
1875,8185,Standard,64.71,2025-06-26T00:00:00.000000000,In Transit
1876,3329,Same Day,68.26,2026-07-07T00:00:00.000000000,In Transit
1877,3251,Same Day,23.78,2025-12-16T00:00:00.000000000,In Transit
1878,9352,Express,87.67,2025-01-04T00:00:00.000000000,Delivered
1879,8747,Express,46.7,2025-06-05T00:00:00.000000000,Delivered
1880,9971,Express,23.86,2024-09-18T00:00:00.000000000,Delivered
1881,6966,Standard,53.55,2024-10-12T00:00:00.000000000,Delayed
1882,4441,Express,40.28,2024-05-03T00:00:00.000000000,Delivered
1883,2051,Express,66.68,2026-11-01T00:00:00.000000000,In Transit
1884,5889,Standard,78.41,2026-07-27T00:00:00.000000000,In Transit
1885,406,Express,54.71,2025-01-19T00:00:00.000000000,In Transit
1886,5467,Standard,24.93,2024-01-21T00:00:00.000000000,Delayed
1887,24,Standard,32.97,2025-11-29T00:00:00.000000000,In Transit
1888,5317,Same Day,61.39,2025-10-28T00:00:00.000000000,Delivered
1889,1746,Same Day,72.18,2024-07-12T00:00:00.000000000,Delivered
1890,5495,Same Day,42.73,2026-04-14T00:00:00.000000000,Delivered
1891,9710,Standard,47.23,2026-03-31T00:00:00.000000000,Delayed
1892,6311,Express,83.32,2024-05-22T00:00:00.000000000,Delayed
1893,8737,Express,71.11,2026-06-06T00:00:00.000000000,In Transit
1894,6452,Standard,38.23,2025-06-29T00:00:00.000000000,In Transit
1895,3055,Standard,41.22,2024-09-03T00:00:00.000000000,Delayed
1896,326,Same Day,33.53,2026-04-02T00:00:00.000000000,Delayed
1897,1119,Standard,42.73,2026-12-09T00:00:00.000000000,In Transit
1898,8694,Same Day,60.26,2026-06-01T00:00:00.000000000,In Transit
1899,8082,Standard,51.21,2024-03-30T00:00:00.000000000,Delayed
1900,1750,Standard,32.86,2024-01-15T00:00:00.000000000,In Transit
1901,7738,Same Day,23.29,2026-11-20T00:00:00.000000000,Delayed
1902,1606,Express,73.55,2025-07-29T00:00:00.000000000,Delivered
1903,9357,Same Day,9.39,2026-05-02T00:00:00.000000000,Delayed
1904,1014,Same Day,99.9,2026-11-22T00:00:00.000000000,In Transit
1905,8963,Express,62.14,2026-12-03T00:00:00.000000000,Delivered
1906,3348,Express,52.07,2024-03-20T00:00:00.000000000,In Transit
1907,2800,Standard,85.05,2025-09-28T00:00:00.000000000,In Transit
1908,4330,Standard,8.56,2026-12-08T00:00:00.000000000,In Transit
1909,5924,Same Day,41.78,2026-03-26T00:00:00.000000000,In Transit
1910,9913,Same Day,74.55,2024-06-05T00:00:00.000000000,Delayed
1911,891,Standard,43.77,2024-04-10T00:00:00.000000000,Delayed
1912,5044,Standard,32.9,2025-07-22T00:00:00.000000000,In Transit
1913,3497,Standard,67.3,2024-03-13T00:00:00.000000000,Delivered
1914,1224,Standard,66.11,2026-02-11T00:00:00.000000000,Delayed
1915,6350,Same Day,88.07,2025-11-23T00:00:00.000000000,Delivered
1916,8214,Standard,41.58,2025-12-06T00:00:00.000000000,Delivered
1917,277,Express,26.12,2026-01-10T00:00:00.000000000,Delayed
1918,9882,Express,48.34,2024-03-25T00:00:00.000000000,In Transit
1919,9067,Standard,66.5,2024-01-03T00:00:00.000000000,Delayed
1920,3062,Same Day,30.42,2025-11-20T00:00:00.000000000,Delayed
1921,654,Same Day,64.18,2024-03-30T00:00:00.000000000,Delivered
1922,3159,Standard,90.32,2024-08-13T00:00:00.000000000,In Transit
1923,256,Express,8.2,2025-09-17T00:00:00.000000000,Delayed
1924,8152,Express,69.3,2024-11-28T00:00:00.000000000,In Transit
1925,3309,Same Day,35.6,2024-05-26T00:00:00.000000000,Delayed
1926,4542,Same Day,44.94,2026-02-24T00:00:00.000000000,Delayed
1927,4932,Express,13.96,2025-07-11T00:00:00.000000000,In Transit
1928,730,Standard,15.28,2025-10-10T00:00:00.000000000,In Transit
1929,1711,Express,48.42,2024-03-01T00:00:00.000000000,Delivered
1930,6515,Express,96.47,2025-05-03T00:00:00.000000000,Delayed
1931,1965,Standard,21.14,2025-07-30T00:00:00.000000000,Delivered
1932,86,Express,99.45,2026-01-24T00:00:00.000000000,Delayed
1933,4026,Same Day,53.94,2024-11-05T00:00:00.000000000,Delayed
1934,3370,Standard,97.25,2025-11-02T00:00:00.000000000,Delivered
1935,1146,Standard,58.29,2025-05-14T00:00:00.000000000,In Transit
1936,9047,Express,81.45,2025-02-21T00:00:00.000000000,Delayed
1937,3562,Express,9.33,2026-05-21T00:00:00.000000000,Delivered
1938,6970,Standard,91.2,2025-04-07T00:00:00.000000000,In Transit
1939,10000,Express,90.57,2025-10-15T00:00:00.000000000,Delayed
1940,261,Express,12.57,2025-12-14T00:00:00.000000000,Delayed
1941,1762,Same Day,81.32,2025-01-23T00:00:00.000000000,Delivered
1942,4109,Express,43.83,2026-06-19T00:00:00.000000000,In Transit
1943,6126,Standard,15.6,2024-05-16T00:00:00.000000000,Delayed
1944,3849,Express,44.75,2024-10-11T00:00:00.000000000,In Transit
1945,8695,Standard,57.63,2026-11-14T00:00:00.000000000,Delayed
1946,9787,Express,21.01,2024-08-11T00:00:00.000000000,Delayed
1947,3255,Same Day,40.3,2025-08-31T00:00:00.000000000,Delivered
1948,4468,Same Day,51.19,2024-01-23T00:00:00.000000000,Delivered
1949,5171,Express,29.48,2026-05-17T00:00:00.000000000,Delivered
1950,4349,Express,82.69,2026-03-22T00:00:00.000000000,Delayed
1951,5699,Standard,5.48,2026-04-01T00:00:00.000000000,In Transit
1952,1521,Express,57.95,2026-06-24T00:00:00.000000000,Delivered
1953,8995,Same Day,66.15,2026-02-16T00:00:00.000000000,In Transit
1954,2,Same Day,41.9,2024-08-02T00:00:00.000000000,Delayed
1955,8538,Express,10.77,2025-09-08T00:00:00.000000000,In Transit
1956,8312,Standard,98.79,2025-02-23T00:00:00.000000000,Delivered
1957,8677,Express,72.82,2025-10-08T00:00:00.000000000,In Transit
1958,8159,Express,49.88,2025-05-04T00:00:00.000000000,Delayed
1959,464,Standard,12.96,2024-08-11T00:00:00.000000000,Delayed
1960,7563,Same Day,20.71,2026-01-28T00:00:00.000000000,In Transit
1961,3109,Standard,57.78,2025-05-25T00:00:00.000000000,Delayed
1962,9296,Same Day,50.6,2025-08-29T00:00:00.000000000,Delivered
1963,3662,Standard,28.18,2026-01-14T00:00:00.000000000,Delivered
1964,364,Standard,45.67,2026-03-17T00:00:00.000000000,Delayed
1965,8335,Same Day,12.57,2024-05-23T00:00:00.000000000,Delivered
1966,2514,Standard,63.51,2024-08-09T00:00:00.000000000,In Transit
1967,2007,Same Day,45.52,2024-04-28T00:00:00.000000000,In Transit
1968,50,Same Day,84.83,2024-10-11T00:00:00.000000000,In Transit
1969,5084,Standard,83.85,2025-11-10T00:00:00.000000000,Delayed
1970,3271,Same Day,29.68,2024-06-21T00:00:00.000000000,Delayed
1971,6457,Standard,37.57,2026-03-17T00:00:00.000000000,Delayed
1972,1022,Express,21.53,2025-12-16T00:00:00.000000000,Delayed
1973,2596,Same Day,79.01,2024-03-28T00:00:00.000000000,Delayed
1974,3939,Express,99.79,2024-03-27T00:00:00.000000000,In Transit
1975,3037,Standard,51.87,2026-01-21T00:00:00.000000000,Delivered
1976,2597,Same Day,46.53,2024-02-07T00:00:00.000000000,Delayed
1977,9223,Same Day,34.53,2026-10-10T00:00:00.000000000,Delivered
1978,8106,Standard,70.87,2026-05-09T00:00:00.000000000,In Transit
1979,5756,Standard,77.76,2025-02-13T00:00:00.000000000,In Transit
1980,7131,Standard,33.15,2026-12-15T00:00:00.000000000,Delivered
1981,5197,Same Day,75.99,2024-06-01T00:00:00.000000000,In Transit
1982,9514,Standard,89.0,2024-06-23T00:00:00.000000000,Delayed
